"","DBN","School Name.x","Year.x","Percent_Attendance","Demographic Category","Demographic Variable","Percent_Chronically_Absent","School Name.y","Year.y","Total Enrollment","Grade 4","% Female","% Male","% Black","% White","% Students with Disabilities","% Poverty","Economic Need Index","G&T","Gen Ed","ICT","ICT & G&T","SC 12:1","SC 12:1:1","SC 15:1","SC 6:1:1","SC 8:1:1"
"2666","10X056","P.S. 056 Norwood Heights","2017-18","s","Ethnicity","White","s","P.S. 056 Norwood Heights","2017-18",704,110,0.473,0.527,0.074,0.06,0.266,0.859,0.901,NA,31.5,32,NA,NA,10.8,NA,NA,NA
"2667","10X056","P.S. 056 Norwood Heights","2017-18","94.4","Gender","Male","18.8","P.S. 056 Norwood Heights","2017-18",704,110,0.473,0.527,0.074,0.06,0.266,0.859,0.901,NA,31.5,32,NA,NA,10.8,NA,NA,NA
"2668","10X056","P.S. 056 Norwood Heights","2017-18","94.7","Gender","Female","16.3","P.S. 056 Norwood Heights","2017-18",704,110,0.473,0.527,0.074,0.06,0.266,0.859,0.901,NA,31.5,32,NA,NA,10.8,NA,NA,NA
"2669","10X059","P.S. 059 The Community School of Technology","2017-18","89.6","ELL Status","Not ELL","42.5","P.S. 059 The Community School of Technology","2017-18",575,85,0.494,0.506,0.303,0.007,0.306,1,0.974,NA,23,24,NA,NA,12,NA,NA,NA
"2670","10X059","P.S. 059 The Community School of Technology","2017-18","s","Ethnicity","White","s","P.S. 059 The Community School of Technology","2017-18",575,85,0.494,0.506,0.303,0.007,0.306,1,0.974,NA,23,24,NA,NA,12,NA,NA,NA
"2671","10X059","P.S. 059 The Community School of Technology","2017-18","90.2","All Students","All Students","38.3","P.S. 059 The Community School of Technology","2017-18",575,85,0.494,0.506,0.303,0.007,0.306,1,0.974,NA,23,24,NA,NA,12,NA,NA,NA
"2672","10X059","P.S. 059 The Community School of Technology","2017-18","90.2","Gender","Male","43.8","P.S. 059 The Community School of Technology","2017-18",575,85,0.494,0.506,0.303,0.007,0.306,1,0.974,NA,23,24,NA,NA,12,NA,NA,NA
"2673","10X059","P.S. 059 The Community School of Technology","2017-18","91.1","SWD Status","Not SWD","33.9","P.S. 059 The Community School of Technology","2017-18",575,85,0.494,0.506,0.303,0.007,0.306,1,0.974,NA,23,24,NA,NA,12,NA,NA,NA
"2674","10X059","P.S. 059 The Community School of Technology","2017-18","92.4","ELL Status","ELL","23.8","P.S. 059 The Community School of Technology","2017-18",575,85,0.494,0.506,0.303,0.007,0.306,1,0.974,NA,23,24,NA,NA,12,NA,NA,NA
"2675","10X059","P.S. 059 The Community School of Technology","2017-18","s","Ethnicity","Asian","s","P.S. 059 The Community School of Technology","2017-18",575,85,0.494,0.506,0.303,0.007,0.306,1,0.974,NA,23,24,NA,NA,12,NA,NA,NA
"2676","10X059","P.S. 059 The Community School of Technology","2017-18","88.6","SWD Status","SWD","46.9","P.S. 059 The Community School of Technology","2017-18",575,85,0.494,0.506,0.303,0.007,0.306,1,0.974,NA,23,24,NA,NA,12,NA,NA,NA
"2677","10X059","P.S. 059 The Community School of Technology","2017-18","89.2","Ethnicity","Black","45.5","P.S. 059 The Community School of Technology","2017-18",575,85,0.494,0.506,0.303,0.007,0.306,1,0.974,NA,23,24,NA,NA,12,NA,NA,NA
"2678","10X059","P.S. 059 The Community School of Technology","2017-18","90.2","Poverty","Poverty","38.3","P.S. 059 The Community School of Technology","2017-18",575,85,0.494,0.506,0.303,0.007,0.306,1,0.974,NA,23,24,NA,NA,12,NA,NA,NA
"2679","10X059","P.S. 059 The Community School of Technology","2017-18","90.7","Ethnicity","Hispanic","34.5","P.S. 059 The Community School of Technology","2017-18",575,85,0.494,0.506,0.303,0.007,0.306,1,0.974,NA,23,24,NA,NA,12,NA,NA,NA
"2680","10X059","P.S. 059 The Community School of Technology","2017-18","90.3","Gender","Female","32.6","P.S. 059 The Community School of Technology","2017-18",575,85,0.494,0.506,0.303,0.007,0.306,1,0.974,NA,23,24,NA,NA,12,NA,NA,NA
"2681","10X081","P.S. 081 Robert J. Christen","2017-18","94.2","Ethnicity","White","16.1","P.S. 081 Robert J. Christen","2017-18",725,120,0.495,0.505,0.08,0.284,0.185,0.486,0.414,NA,27.3,27,NA,NA,11.3,NA,NA,NA
"2682","10X081","P.S. 081 Robert J. Christen","2017-18","92.5","Ethnicity","Hispanic","27.7","P.S. 081 Robert J. Christen","2017-18",725,120,0.495,0.505,0.08,0.284,0.185,0.486,0.414,NA,27.3,27,NA,NA,11.3,NA,NA,NA
"2683","10X081","P.S. 081 Robert J. Christen","2017-18","s","Ethnicity","Other","s","P.S. 081 Robert J. Christen","2017-18",725,120,0.495,0.505,0.08,0.284,0.185,0.486,0.414,NA,27.3,27,NA,NA,11.3,NA,NA,NA
"2684","10X081","P.S. 081 Robert J. Christen","2017-18","92.0","Poverty","Poverty","29.7","P.S. 081 Robert J. Christen","2017-18",725,120,0.495,0.505,0.08,0.284,0.185,0.486,0.414,NA,27.3,27,NA,NA,11.3,NA,NA,NA
"2685","10X081","P.S. 081 Robert J. Christen","2017-18","93.2","All Students","All Students","22.0","P.S. 081 Robert J. Christen","2017-18",725,120,0.495,0.505,0.08,0.284,0.185,0.486,0.414,NA,27.3,27,NA,NA,11.3,NA,NA,NA
"2686","10X081","P.S. 081 Robert J. Christen","2017-18","92.4","Gender","Male","27.5","P.S. 081 Robert J. Christen","2017-18",725,120,0.495,0.505,0.08,0.284,0.185,0.486,0.414,NA,27.3,27,NA,NA,11.3,NA,NA,NA
"2687","10X081","P.S. 081 Robert J. Christen","2017-18","92.1","SWD Status","SWD","29.6","P.S. 081 Robert J. Christen","2017-18",725,120,0.495,0.505,0.08,0.284,0.185,0.486,0.414,NA,27.3,27,NA,NA,11.3,NA,NA,NA
"2688","10X081","P.S. 081 Robert J. Christen","2017-18","s","Ethnicity","Asian","s","P.S. 081 Robert J. Christen","2017-18",725,120,0.495,0.505,0.08,0.284,0.185,0.486,0.414,NA,27.3,27,NA,NA,11.3,NA,NA,NA
"2689","10X081","P.S. 081 Robert J. Christen","2017-18","92.9","ELL Status","Not ELL","22.6","P.S. 081 Robert J. Christen","2017-18",725,120,0.495,0.505,0.08,0.284,0.185,0.486,0.414,NA,27.3,27,NA,NA,11.3,NA,NA,NA
"2690","10X081","P.S. 081 Robert J. Christen","2017-18","93.8","Ethnicity","Black","25.0","P.S. 081 Robert J. Christen","2017-18",725,120,0.495,0.505,0.08,0.284,0.185,0.486,0.414,NA,27.3,27,NA,NA,11.3,NA,NA,NA
"2691","10X081","P.S. 081 Robert J. Christen","2017-18","94.5","ELL Status","ELL","17.6","P.S. 081 Robert J. Christen","2017-18",725,120,0.495,0.505,0.08,0.284,0.185,0.486,0.414,NA,27.3,27,NA,NA,11.3,NA,NA,NA
"2692","10X081","P.S. 081 Robert J. Christen","2017-18","93.4","SWD Status","Not SWD","19.8","P.S. 081 Robert J. Christen","2017-18",725,120,0.495,0.505,0.08,0.284,0.185,0.486,0.414,NA,27.3,27,NA,NA,11.3,NA,NA,NA
"2693","10X081","P.S. 081 Robert J. Christen","2017-18","94.4","Poverty","Not Poverty","13.6","P.S. 081 Robert J. Christen","2017-18",725,120,0.495,0.505,0.08,0.284,0.185,0.486,0.414,NA,27.3,27,NA,NA,11.3,NA,NA,NA
"2694","10X081","P.S. 081 Robert J. Christen","2017-18","94.2","Gender","Female","14.8","P.S. 081 Robert J. Christen","2017-18",725,120,0.495,0.505,0.08,0.284,0.185,0.486,0.414,NA,27.3,27,NA,NA,11.3,NA,NA,NA
"2695","10X085","P.S. 085 Great Expectations","2017-18","92.6","ELL Status","Not ELL","25.0","P.S. 085 Great Expectations","2017-18",953,151,0.493,0.507,0.271,0.003,0.218,0.962,0.958,NA,22.8,21,NA,5,9,NA,NA,NA
"2696","10X085","P.S. 085 Great Expectations","2017-18","93.4","SWD Status","SWD","21.6","P.S. 085 Great Expectations","2017-18",953,151,0.493,0.507,0.271,0.003,0.218,0.962,0.958,NA,22.8,21,NA,5,9,NA,NA,NA
"2697","10X085","P.S. 085 Great Expectations","2017-18","93.0","Poverty","Poverty","24.5","P.S. 085 Great Expectations","2017-18",953,151,0.493,0.507,0.271,0.003,0.218,0.962,0.958,NA,22.8,21,NA,5,9,NA,NA,NA
"2698","10X085","P.S. 085 Great Expectations","2017-18","94.0","Gender","Female","19.5","P.S. 085 Great Expectations","2017-18",953,151,0.493,0.507,0.271,0.003,0.218,0.962,0.958,NA,22.8,21,NA,5,9,NA,NA,NA
"2699","10X085","P.S. 085 Great Expectations","2017-18","s","Ethnicity","Asian","s","P.S. 085 Great Expectations","2017-18",953,151,0.493,0.507,0.271,0.003,0.218,0.962,0.958,NA,22.8,21,NA,5,9,NA,NA,NA
"2700","10X085","P.S. 085 Great Expectations","2017-18","93.2","All Students","All Students","23.8","P.S. 085 Great Expectations","2017-18",953,151,0.493,0.507,0.271,0.003,0.218,0.962,0.958,NA,22.8,21,NA,5,9,NA,NA,NA
"2701","10X085","P.S. 085 Great Expectations","2017-18","92.4","Gender","Male","27.7","P.S. 085 Great Expectations","2017-18",953,151,0.493,0.507,0.271,0.003,0.218,0.962,0.958,NA,22.8,21,NA,5,9,NA,NA,NA
"2702","10X085","P.S. 085 Great Expectations","2017-18","93.2","Ethnicity","Hispanic","22.5","P.S. 085 Great Expectations","2017-18",953,151,0.493,0.507,0.271,0.003,0.218,0.962,0.958,NA,22.8,21,NA,5,9,NA,NA,NA
"2703","10X085","P.S. 085 Great Expectations","2017-18","93.1","SWD Status","Not SWD","24.8","P.S. 085 Great Expectations","2017-18",953,151,0.493,0.507,0.271,0.003,0.218,0.962,0.958,NA,22.8,21,NA,5,9,NA,NA,NA
"2704","10X085","P.S. 085 Great Expectations","2017-18","94.3","ELL Status","ELL","21.4","P.S. 085 Great Expectations","2017-18",953,151,0.493,0.507,0.271,0.003,0.218,0.962,0.958,NA,22.8,21,NA,5,9,NA,NA,NA
"2705","10X085","P.S. 085 Great Expectations","2017-18","s","Ethnicity","Other","s","P.S. 085 Great Expectations","2017-18",953,151,0.493,0.507,0.271,0.003,0.218,0.962,0.958,NA,22.8,21,NA,5,9,NA,NA,NA
"2706","10X085","P.S. 085 Great Expectations","2017-18","93.9","Ethnicity","Black","25.0","P.S. 085 Great Expectations","2017-18",953,151,0.493,0.507,0.271,0.003,0.218,0.962,0.958,NA,22.8,21,NA,5,9,NA,NA,NA
"2707","10X085","P.S. 085 Great Expectations","2017-18","95.6","Poverty","Not Poverty","11.1","P.S. 085 Great Expectations","2017-18",953,151,0.493,0.507,0.271,0.003,0.218,0.962,0.958,NA,22.8,21,NA,5,9,NA,NA,NA
"2708","10X086","P.S. 086 Kingsbridge Heights","2017-18","93.5","Poverty","Poverty","21.0","P.S. 086 Kingsbridge Heights","2017-18",1669,240,0.493,0.507,0.065,0.017,0.209,0.887,0.926,NA,28.1,25,NA,10,11.1,NA,NA,NA
"2709","10X086","P.S. 086 Kingsbridge Heights","2017-18","94.1","SWD Status","Not SWD","17.2","P.S. 086 Kingsbridge Heights","2017-18",1669,240,0.493,0.507,0.065,0.017,0.209,0.887,0.926,NA,28.1,25,NA,10,11.1,NA,NA,NA
"2710","10X086","P.S. 086 Kingsbridge Heights","2017-18","s","Ethnicity","Other","s","P.S. 086 Kingsbridge Heights","2017-18",1669,240,0.493,0.507,0.065,0.017,0.209,0.887,0.926,NA,28.1,25,NA,10,11.1,NA,NA,NA
"2711","10X086","P.S. 086 Kingsbridge Heights","2017-18","93.2","ELL Status","Not ELL","26.9","P.S. 086 Kingsbridge Heights","2017-18",1669,240,0.493,0.507,0.065,0.017,0.209,0.887,0.926,NA,28.1,25,NA,10,11.1,NA,NA,NA
"2712","10X086","P.S. 086 Kingsbridge Heights","2017-18","94.1","Gender","Female","18.6","P.S. 086 Kingsbridge Heights","2017-18",1669,240,0.493,0.507,0.065,0.017,0.209,0.887,0.926,NA,28.1,25,NA,10,11.1,NA,NA,NA
"2713","10X086","P.S. 086 Kingsbridge Heights","2017-18","93.7","Ethnicity","Hispanic","21.6","P.S. 086 Kingsbridge Heights","2017-18",1669,240,0.493,0.507,0.065,0.017,0.209,0.887,0.926,NA,28.1,25,NA,10,11.1,NA,NA,NA
"2714","10X086","P.S. 086 Kingsbridge Heights","2017-18","94.6","Ethnicity","Asian","11.1","P.S. 086 Kingsbridge Heights","2017-18",1669,240,0.493,0.507,0.065,0.017,0.209,0.887,0.926,NA,28.1,25,NA,10,11.1,NA,NA,NA
"2715","10X086","P.S. 086 Kingsbridge Heights","2017-18","93.3","Gender","Male","23.1","P.S. 086 Kingsbridge Heights","2017-18",1669,240,0.493,0.507,0.065,0.017,0.209,0.887,0.926,NA,28.1,25,NA,10,11.1,NA,NA,NA
"2716","10X086","P.S. 086 Kingsbridge Heights","2017-18","94.4","ELL Status","ELL","10.9","P.S. 086 Kingsbridge Heights","2017-18",1669,240,0.493,0.507,0.065,0.017,0.209,0.887,0.926,NA,28.1,25,NA,10,11.1,NA,NA,NA
"2717","10X086","P.S. 086 Kingsbridge Heights","2017-18","93.3","Ethnicity","Black","22.2","P.S. 086 Kingsbridge Heights","2017-18",1669,240,0.493,0.507,0.065,0.017,0.209,0.887,0.926,NA,28.1,25,NA,10,11.1,NA,NA,NA
"2718","10X086","P.S. 086 Kingsbridge Heights","2017-18","93.7","All Students","All Students","21.0","P.S. 086 Kingsbridge Heights","2017-18",1669,240,0.493,0.507,0.065,0.017,0.209,0.887,0.926,NA,28.1,25,NA,10,11.1,NA,NA,NA
"2719","10X086","P.S. 086 Kingsbridge Heights","2017-18","91.5","SWD Status","SWD","38.6","P.S. 086 Kingsbridge Heights","2017-18",1669,240,0.493,0.507,0.065,0.017,0.209,0.887,0.926,NA,28.1,25,NA,10,11.1,NA,NA,NA
"2720","10X086","P.S. 086 Kingsbridge Heights","2017-18","s","Ethnicity","White","s","P.S. 086 Kingsbridge Heights","2017-18",1669,240,0.493,0.507,0.065,0.017,0.209,0.887,0.926,NA,28.1,25,NA,10,11.1,NA,NA,NA
"2721","10X086","P.S. 086 Kingsbridge Heights","2017-18","95.0","Poverty","Not Poverty","20.8","P.S. 086 Kingsbridge Heights","2017-18",1669,240,0.493,0.507,0.065,0.017,0.209,0.887,0.926,NA,28.1,25,NA,10,11.1,NA,NA,NA
"2722","10X091","P.S. 091 Bronx","2017-18","s","Ethnicity","Asian","s","P.S. 091 Bronx","2017-18",727,132,0.506,0.494,0.169,0.018,0.22,0.945,0.949,NA,22.3,27,NA,NA,8.7,NA,NA,NA
"2723","10X091","P.S. 091 Bronx","2017-18","s","Poverty","Not Poverty","s","P.S. 091 Bronx","2017-18",727,132,0.506,0.494,0.169,0.018,0.22,0.945,0.949,NA,22.3,27,NA,NA,8.7,NA,NA,NA
"2724","10X091","P.S. 091 Bronx","2017-18","s","Ethnicity","Other","s","P.S. 091 Bronx","2017-18",727,132,0.506,0.494,0.169,0.018,0.22,0.945,0.949,NA,22.3,27,NA,NA,8.7,NA,NA,NA
"2725","10X091","P.S. 091 Bronx","2017-18","92.2","Ethnicity","Black","25.7","P.S. 091 Bronx","2017-18",727,132,0.506,0.494,0.169,0.018,0.22,0.945,0.949,NA,22.3,27,NA,NA,8.7,NA,NA,NA
"2726","10X091","P.S. 091 Bronx","2017-18","s","Ethnicity","White","s","P.S. 091 Bronx","2017-18",727,132,0.506,0.494,0.169,0.018,0.22,0.945,0.949,NA,22.3,27,NA,NA,8.7,NA,NA,NA
"2727","10X091","P.S. 091 Bronx","2017-18","s","Poverty","Poverty","s","P.S. 091 Bronx","2017-18",727,132,0.506,0.494,0.169,0.018,0.22,0.945,0.949,NA,22.3,27,NA,NA,8.7,NA,NA,NA
"2728","10X091","P.S. 091 Bronx","2017-18","92.5","Gender","Female","29.8","P.S. 091 Bronx","2017-18",727,132,0.506,0.494,0.169,0.018,0.22,0.945,0.949,NA,22.3,27,NA,NA,8.7,NA,NA,NA
"2729","10X091","P.S. 091 Bronx","2017-18","93.3","Gender","Male","19.3","P.S. 091 Bronx","2017-18",727,132,0.506,0.494,0.169,0.018,0.22,0.945,0.949,NA,22.3,27,NA,NA,8.7,NA,NA,NA
"2730","10X091","P.S. 091 Bronx","2017-18","93.8","SWD Status","Not SWD","19.3","P.S. 091 Bronx","2017-18",727,132,0.506,0.494,0.169,0.018,0.22,0.945,0.949,NA,22.3,27,NA,NA,8.7,NA,NA,NA
"2731","10X091","P.S. 091 Bronx","2017-18","93.1","Ethnicity","Hispanic","23.7","P.S. 091 Bronx","2017-18",727,132,0.506,0.494,0.169,0.018,0.22,0.945,0.949,NA,22.3,27,NA,NA,8.7,NA,NA,NA
"2732","10X091","P.S. 091 Bronx","2017-18","92.4","ELL Status","Not ELL","26.2","P.S. 091 Bronx","2017-18",727,132,0.506,0.494,0.169,0.018,0.22,0.945,0.949,NA,22.3,27,NA,NA,8.7,NA,NA,NA
"2733","10X091","P.S. 091 Bronx","2017-18","92.8","All Students","All Students","25.5","P.S. 091 Bronx","2017-18",727,132,0.506,0.494,0.169,0.018,0.22,0.945,0.949,NA,22.3,27,NA,NA,8.7,NA,NA,NA
"2734","10X091","P.S. 091 Bronx","2017-18","94.1","ELL Status","ELL","23.7","P.S. 091 Bronx","2017-18",727,132,0.506,0.494,0.169,0.018,0.22,0.945,0.949,NA,22.3,27,NA,NA,8.7,NA,NA,NA
"2735","10X091","P.S. 091 Bronx","2017-18","89.8","SWD Status","SWD","46.9","P.S. 091 Bronx","2017-18",727,132,0.506,0.494,0.169,0.018,0.22,0.945,0.949,NA,22.3,27,NA,NA,8.7,NA,NA,NA
"2736","10X094","P.S. 094 Kings College School","2017-18","s","Ethnicity","Other","s","P.S. 094 Kings College School","2017-18",1261,203,0.486,0.514,0.174,0.03,0.231,0.942,0.913,NA,30.7,29.3,NA,12,10.3,NA,NA,NA
"2737","10X094","P.S. 094 Kings College School","2017-18","93.0","ELL Status","ELL","25.8","P.S. 094 Kings College School","2017-18",1261,203,0.486,0.514,0.174,0.03,0.231,0.942,0.913,NA,30.7,29.3,NA,12,10.3,NA,NA,NA
"2738","10X094","P.S. 094 Kings College School","2017-18","90.9","Gender","Male","34.7","P.S. 094 Kings College School","2017-18",1261,203,0.486,0.514,0.174,0.03,0.231,0.942,0.913,NA,30.7,29.3,NA,12,10.3,NA,NA,NA
"2739","10X094","P.S. 094 Kings College School","2017-18","92.1","SWD Status","Not SWD","29.1","P.S. 094 Kings College School","2017-18",1261,203,0.486,0.514,0.174,0.03,0.231,0.942,0.913,NA,30.7,29.3,NA,12,10.3,NA,NA,NA
"2740","10X094","P.S. 094 Kings College School","2017-18","91.6","All Students","All Students","32.2","P.S. 094 Kings College School","2017-18",1261,203,0.486,0.514,0.174,0.03,0.231,0.942,0.913,NA,30.7,29.3,NA,12,10.3,NA,NA,NA
"2741","10X094","P.S. 094 Kings College School","2017-18","91.4","Ethnicity","Hispanic","34.5","P.S. 094 Kings College School","2017-18",1261,203,0.486,0.514,0.174,0.03,0.231,0.942,0.913,NA,30.7,29.3,NA,12,10.3,NA,NA,NA
"2742","10X094","P.S. 094 Kings College School","2017-18","93.6","Poverty","Not Poverty","30.8","P.S. 094 Kings College School","2017-18",1261,203,0.486,0.514,0.174,0.03,0.231,0.942,0.913,NA,30.7,29.3,NA,12,10.3,NA,NA,NA
"2743","10X094","P.S. 094 Kings College School","2017-18","92.2","Gender","Female","30.0","P.S. 094 Kings College School","2017-18",1261,203,0.486,0.514,0.174,0.03,0.231,0.942,0.913,NA,30.7,29.3,NA,12,10.3,NA,NA,NA
"2744","10X094","P.S. 094 Kings College School","2017-18","91.5","Poverty","Poverty","32.3","P.S. 094 Kings College School","2017-18",1261,203,0.486,0.514,0.174,0.03,0.231,0.942,0.913,NA,30.7,29.3,NA,12,10.3,NA,NA,NA
"2745","10X094","P.S. 094 Kings College School","2017-18","s","Ethnicity","White","s","P.S. 094 Kings College School","2017-18",1261,203,0.486,0.514,0.174,0.03,0.231,0.942,0.913,NA,30.7,29.3,NA,12,10.3,NA,NA,NA
"2746","10X094","P.S. 094 Kings College School","2017-18","90.3","SWD Status","SWD","40.0","P.S. 094 Kings College School","2017-18",1261,203,0.486,0.514,0.174,0.03,0.231,0.942,0.913,NA,30.7,29.3,NA,12,10.3,NA,NA,NA
"2747","10X094","P.S. 094 Kings College School","2017-18","91.0","Ethnicity","Black","32.6","P.S. 094 Kings College School","2017-18",1261,203,0.486,0.514,0.174,0.03,0.231,0.942,0.913,NA,30.7,29.3,NA,12,10.3,NA,NA,NA
"2748","10X094","P.S. 094 Kings College School","2017-18","91.0","ELL Status","Not ELL","35.2","P.S. 094 Kings College School","2017-18",1261,203,0.486,0.514,0.174,0.03,0.231,0.942,0.913,NA,30.7,29.3,NA,12,10.3,NA,NA,NA
"2749","10X094","P.S. 094 Kings College School","2017-18","94.3","Ethnicity","Asian","17.6","P.S. 094 Kings College School","2017-18",1261,203,0.486,0.514,0.174,0.03,0.231,0.942,0.913,NA,30.7,29.3,NA,12,10.3,NA,NA,NA
"2750","10X095","P.S. 095 Sheila Mencher","2017-18","93.0","Poverty","Poverty","22.2","P.S. 095 Sheila Mencher","2017-18",1288,147,0.486,0.514,0.17,0.047,0.203,0.824,0.859,NA,27.8,28,NA,NA,10,NA,NA,NA
"2751","10X095","P.S. 095 Sheila Mencher","2017-18","93.2","All Students","All Students","21.7","P.S. 095 Sheila Mencher","2017-18",1288,147,0.486,0.514,0.17,0.047,0.203,0.824,0.859,NA,27.8,28,NA,NA,10,NA,NA,NA
"2752","10X095","P.S. 095 Sheila Mencher","2017-18","92.7","Ethnicity","Other","33.3","P.S. 095 Sheila Mencher","2017-18",1288,147,0.486,0.514,0.17,0.047,0.203,0.824,0.859,NA,27.8,28,NA,NA,10,NA,NA,NA
"2753","10X095","P.S. 095 Sheila Mencher","2017-18","93.7","Poverty","Not Poverty","20.0","P.S. 095 Sheila Mencher","2017-18",1288,147,0.486,0.514,0.17,0.047,0.203,0.824,0.859,NA,27.8,28,NA,NA,10,NA,NA,NA
"2754","10X095","P.S. 095 Sheila Mencher","2017-18","95.4","Ethnicity","Black","12.5","P.S. 095 Sheila Mencher","2017-18",1288,147,0.486,0.514,0.17,0.047,0.203,0.824,0.859,NA,27.8,28,NA,NA,10,NA,NA,NA
"2755","10X095","P.S. 095 Sheila Mencher","2017-18","94.0","ELL Status","ELL","15.2","P.S. 095 Sheila Mencher","2017-18",1288,147,0.486,0.514,0.17,0.047,0.203,0.824,0.859,NA,27.8,28,NA,NA,10,NA,NA,NA
"2756","10X095","P.S. 095 Sheila Mencher","2017-18","93.2","Gender","Male","22.4","P.S. 095 Sheila Mencher","2017-18",1288,147,0.486,0.514,0.17,0.047,0.203,0.824,0.859,NA,27.8,28,NA,NA,10,NA,NA,NA
"2757","10X095","P.S. 095 Sheila Mencher","2017-18","93.1","SWD Status","Not SWD","23.8","P.S. 095 Sheila Mencher","2017-18",1288,147,0.486,0.514,0.17,0.047,0.203,0.824,0.859,NA,27.8,28,NA,NA,10,NA,NA,NA
"2758","10X095","P.S. 095 Sheila Mencher","2017-18","92.7","Ethnicity","Hispanic","22.8","P.S. 095 Sheila Mencher","2017-18",1288,147,0.486,0.514,0.17,0.047,0.203,0.824,0.859,NA,27.8,28,NA,NA,10,NA,NA,NA
"2759","10X095","P.S. 095 Sheila Mencher","2017-18","93.1","Gender","Female","21.1","P.S. 095 Sheila Mencher","2017-18",1288,147,0.486,0.514,0.17,0.047,0.203,0.824,0.859,NA,27.8,28,NA,NA,10,NA,NA,NA
"2760","10X095","P.S. 095 Sheila Mencher","2017-18","92.9","ELL Status","Not ELL","23.5","P.S. 095 Sheila Mencher","2017-18",1288,147,0.486,0.514,0.17,0.047,0.203,0.824,0.859,NA,27.8,28,NA,NA,10,NA,NA,NA
"2761","10X095","P.S. 095 Sheila Mencher","2017-18","93.6","SWD Status","SWD","11.5","P.S. 095 Sheila Mencher","2017-18",1288,147,0.486,0.514,0.17,0.047,0.203,0.824,0.859,NA,27.8,28,NA,NA,10,NA,NA,NA
"2762","10X095","P.S. 095 Sheila Mencher","2017-18","91.2","Ethnicity","White","50.0","P.S. 095 Sheila Mencher","2017-18",1288,147,0.486,0.514,0.17,0.047,0.203,0.824,0.859,NA,27.8,28,NA,NA,10,NA,NA,NA
"2763","10X095","P.S. 095 Sheila Mencher","2017-18","94.6","Ethnicity","Asian","7.7","P.S. 095 Sheila Mencher","2017-18",1288,147,0.486,0.514,0.17,0.047,0.203,0.824,0.859,NA,27.8,28,NA,NA,10,NA,NA,NA
"2764","10X159","P.S. 159 Luis Munoz Marin Biling","2017-18","93.0","ELL Status","Not ELL","18.8","P.S. 159 Luis Munoz Marin Biling","2017-18",193,22,0.554,0.446,0.13,0.021,0.145,0.865,0.931,NA,NA,22,NA,NA,NA,NA,NA,NA
"2765","10X159","P.S. 159 Luis Munoz Marin Biling","2017-18","92.6","ELL Status","ELL","42.9","P.S. 159 Luis Munoz Marin Biling","2017-18",193,22,0.554,0.446,0.13,0.021,0.145,0.865,0.931,NA,NA,22,NA,NA,NA,NA,NA,NA
"2766","10X159","P.S. 159 Luis Munoz Marin Biling","2017-18","s","Ethnicity","Black","s","P.S. 159 Luis Munoz Marin Biling","2017-18",193,22,0.554,0.446,0.13,0.021,0.145,0.865,0.931,NA,NA,22,NA,NA,NA,NA,NA,NA
"2767","10X159","P.S. 159 Luis Munoz Marin Biling","2017-18","s","Poverty","Poverty","s","P.S. 159 Luis Munoz Marin Biling","2017-18",193,22,0.554,0.446,0.13,0.021,0.145,0.865,0.931,NA,NA,22,NA,NA,NA,NA,NA,NA
"2768","10X159","P.S. 159 Luis Munoz Marin Biling","2017-18","92.9","All Students","All Students","26.1","P.S. 159 Luis Munoz Marin Biling","2017-18",193,22,0.554,0.446,0.13,0.021,0.145,0.865,0.931,NA,NA,22,NA,NA,NA,NA,NA,NA
"2769","10X159","P.S. 159 Luis Munoz Marin Biling","2017-18","s","SWD Status","SWD","s","P.S. 159 Luis Munoz Marin Biling","2017-18",193,22,0.554,0.446,0.13,0.021,0.145,0.865,0.931,NA,NA,22,NA,NA,NA,NA,NA,NA
"2770","10X159","P.S. 159 Luis Munoz Marin Biling","2017-18","s","SWD Status","Not SWD","s","P.S. 159 Luis Munoz Marin Biling","2017-18",193,22,0.554,0.446,0.13,0.021,0.145,0.865,0.931,NA,NA,22,NA,NA,NA,NA,NA,NA
"2771","10X159","P.S. 159 Luis Munoz Marin Biling","2017-18","s","Ethnicity","Hispanic","s","P.S. 159 Luis Munoz Marin Biling","2017-18",193,22,0.554,0.446,0.13,0.021,0.145,0.865,0.931,NA,NA,22,NA,NA,NA,NA,NA,NA
"2772","10X159","P.S. 159 Luis Munoz Marin Biling","2017-18","94.1","Gender","Male","21.4","P.S. 159 Luis Munoz Marin Biling","2017-18",193,22,0.554,0.446,0.13,0.021,0.145,0.865,0.931,NA,NA,22,NA,NA,NA,NA,NA,NA
"2773","10X159","P.S. 159 Luis Munoz Marin Biling","2017-18","90.9","Gender","Female","33.3","P.S. 159 Luis Munoz Marin Biling","2017-18",193,22,0.554,0.446,0.13,0.021,0.145,0.865,0.931,NA,NA,22,NA,NA,NA,NA,NA,NA
"2774","10X159","P.S. 159 Luis Munoz Marin Biling","2017-18","s","Poverty","Not Poverty","s","P.S. 159 Luis Munoz Marin Biling","2017-18",193,22,0.554,0.446,0.13,0.021,0.145,0.865,0.931,NA,NA,22,NA,NA,NA,NA,NA,NA
