"","DBN","Percent_Attendance","Demographic.Variable","X..Poverty","borough","self_contained_option","X..Male","X..Black","X..Female","X..White","Total.Enrollment","Economic.Need.Index","Percent_Chronically_Absent","X..Students.with.Disabilities"
"1011","08X123",87,"Not ELL",0.879,"Bronx",1,0.518,0.237,0.482,0.003,355,0.927,"50.8",0.285
"1012","08X123",91.3,"Not SWD",0.879,"Bronx",1,0.518,0.237,0.482,0.003,355,0.927,"38.3",0.285
"1013","08X131",91.7,"Hispanic",0.857,"Bronx",1,0.5,0.326,0.5,0.011,460,0.899,"32.7",0.33
"1014","08X131",86.8,"Black",0.857,"Bronx",1,0.5,0.326,0.5,0.011,460,0.899,"43.6",0.33
"1015","08X131",89.5,"Poverty",0.857,"Bronx",1,0.5,0.326,0.5,0.011,460,0.899,"38.6",0.33
"1016","08X131",89,"SWD",0.857,"Bronx",1,0.5,0.326,0.5,0.011,460,0.899,"47.1",0.33
"1017","08X131",92.3,"ELL",0.857,"Bronx",1,0.5,0.326,0.5,0.011,460,0.899,"18.2",0.33
"1018","08X131",90.5,"Female",0.857,"Bronx",1,0.5,0.326,0.5,0.011,460,0.899,"34.6",0.33
"1019","08X131",94.1,"Not Poverty",0.857,"Bronx",1,0.5,0.326,0.5,0.011,460,0.899,"18.2",0.33
"1020","08X131",89.9,"Not ELL",0.857,"Bronx",1,0.5,0.326,0.5,0.011,460,0.899,"38.6",0.33
"1021","08X131",93.7,"Asian",0.857,"Bronx",1,0.5,0.326,0.5,0.011,460,0.899,"22.2",0.33
"1022","08X131",89.8,"Male",0.857,"Bronx",1,0.5,0.326,0.5,0.011,460,0.899,"37.2",0.33
"1023","08X131",90.7,"Not SWD",0.857,"Bronx",1,0.5,0.326,0.5,0.011,460,0.899,"31.0",0.33
"1024","08X131",90.2,"All Students",0.857,"Bronx",1,0.5,0.326,0.5,0.011,460,0.899,"35.9",0.33
"1025","08X269",88.1,"Not Poverty",0.868,"Bronx",0,0.462,0.198,0.538,0.011,643,0.918,"50.0",0.266
"1026","08X269",85.6,"Black",0.868,"Bronx",0,0.462,0.198,0.538,0.011,643,0.918,"60.0",0.266
"1027","08X269",88,"Not SWD",0.868,"Bronx",0,0.462,0.198,0.538,0.011,643,0.918,"43.8",0.266
"1028","08X269",81.7,"SWD",0.868,"Bronx",0,0.462,0.198,0.538,0.011,643,0.918,"66.7",0.266
"1029","08X269",86.3,"Hispanic",0.868,"Bronx",0,0.462,0.198,0.538,0.011,643,0.918,"46.7",0.266
"1030","08X269",84.6,"Male",0.868,"Bronx",0,0.462,0.198,0.538,0.011,643,0.918,"57.5",0.266
"1031","08X269",86.1,"Poverty",0.868,"Bronx",0,0.462,0.198,0.538,0.011,643,0.918,"50.0",0.266
"1032","08X269",87,"Not ELL",0.868,"Bronx",0,0.462,0.198,0.538,0.011,643,0.918,"50.0",0.266
"1033","08X269",87.6,"Female",0.868,"Bronx",0,0.462,0.198,0.538,0.011,643,0.918,"43.8",0.266
"1034","08X269",82.7,"ELL",0.868,"Bronx",0,0.462,0.198,0.538,0.011,643,0.918,"50.0",0.266
"1035","08X269",86.3,"All Students",0.868,"Bronx",0,0.462,0.198,0.538,0.011,643,0.918,"50.0",0.266
"1036","08X301",86.8,"All Students",0.955,"Bronx",0,0.571,0.408,0.429,0.016,245,0.961,"45.1",0.269
"1037","08X301",83.4,"Female",0.955,"Bronx",0,0.571,0.408,0.429,0.016,245,0.961,"46.2",0.269
"1038","08X301",85.8,"Not ELL",0.955,"Bronx",0,0.571,0.408,0.429,0.016,245,0.961,"46.0",0.269
"1039","08X301",86,"Not SWD",0.955,"Bronx",0,0.571,0.408,0.429,0.016,245,0.961,"45.8",0.269
"1040","08X301",89.2,"SWD",0.955,"Bronx",0,0.571,0.408,0.429,0.016,245,0.961,"43.5",0.269
"1041","08X301",89.9,"Male",0.955,"Bronx",0,0.571,0.408,0.429,0.016,245,0.961,"44.2",0.269
"1042","08X301",86.4,"Hispanic",0.955,"Bronx",0,0.571,0.408,0.429,0.016,245,0.961,"47.9",0.269
"1043","08X301",90.5,"ELL",0.955,"Bronx",0,0.571,0.408,0.429,0.016,245,0.961,"42.1",0.269
"1044","08X302",90.3,"Not SWD",0.947,"Bronx",1,0.561,0.217,0.439,0.012,488,0.949,"35.4",0.303
"1045","08X302",89.4,"Hispanic",0.947,"Bronx",1,0.561,0.217,0.439,0.012,488,0.949,"38.6",0.303
"1046","08X302",88.6,"Not ELL",0.947,"Bronx",1,0.561,0.217,0.439,0.012,488,0.949,"45.0",0.303
"1047","08X302",85.1,"SWD",0.947,"Bronx",1,0.561,0.217,0.439,0.012,488,0.949,"53.7",0.303
"1048","08X302",89.6,"Not Poverty",0.947,"Bronx",1,0.561,0.217,0.439,0.012,488,0.949,"36.4",0.303
"1049","08X302",86.3,"Black",0.947,"Bronx",1,0.561,0.217,0.439,0.012,488,0.949,"51.6",0.303
"1050","08X302",88,"Male",0.947,"Bronx",1,0.561,0.217,0.439,0.012,488,0.949,"47.3",0.303
"1051","08X302",88.8,"All Students",0.947,"Bronx",1,0.561,0.217,0.439,0.012,488,0.949,"40.9",0.303
"1052","08X302",89.6,"Female",0.947,"Bronx",1,0.561,0.217,0.439,0.012,488,0.949,"34.4",0.303
"1053","08X302",88.8,"Poverty",0.947,"Bronx",1,0.561,0.217,0.439,0.012,488,0.949,"41.2",0.303
"1054","08X302",89.5,"ELL",0.947,"Bronx",1,0.561,0.217,0.439,0.012,488,0.949,"30.8",0.303
"1055","08X337",91.8,"All Students",0.811,"Bronx",0,0.515,0.237,0.485,0.006,518,0.853,"31.4",0.266
"1056","08X337",91.3,"Poverty",0.811,"Bronx",0,0.515,0.237,0.485,0.006,518,0.853,"32.8",0.266
"1057","08X337",91.5,"Male",0.811,"Bronx",0,0.515,0.237,0.485,0.006,518,0.853,"32.5",0.266
"1058","08X337",92.2,"Female",0.811,"Bronx",0,0.515,0.237,0.485,0.006,518,0.853,"30.5",0.266
"1059","08X337",88.1,"SWD",0.811,"Bronx",0,0.515,0.237,0.485,0.006,518,0.853,"49.0",0.266
"1060","08X337",94.1,"Black",0.811,"Bronx",0,0.515,0.237,0.485,0.006,518,0.853,"22.2",0.266
"1061","08X337",93.5,"Not SWD",0.811,"Bronx",0,0.515,0.237,0.485,0.006,518,0.853,"23.6",0.266
"1062","08X337",92.4,"Not ELL",0.811,"Bronx",0,0.515,0.237,0.485,0.006,518,0.853,"29.1",0.266
"1063","08X337",91.2,"Hispanic",0.811,"Bronx",0,0.515,0.237,0.485,0.006,518,0.853,"35.0",0.266
"1064","08X337",94.1,"Not Poverty",0.811,"Bronx",0,0.515,0.237,0.485,0.006,518,0.853,"25.8",0.266
"1065","08X337",87.1,"ELL",0.811,"Bronx",0,0.515,0.237,0.485,0.006,518,0.853,"50.0",0.266
"1066","08X367",92.5,"Not SWD",0.838,"Bronx",1,0.598,0.28,0.402,0.019,686,0.856,"26.0",0.252
"1067","08X367",92.6,"Male",0.838,"Bronx",1,0.598,0.28,0.402,0.019,686,0.856,"16.0",0.252
"1068","08X367",91.3,"Not ELL",0.838,"Bronx",1,0.598,0.28,0.402,0.019,686,0.856,"27.3",0.252
"1069","08X367",89.9,"Female",0.838,"Bronx",1,0.598,0.28,0.402,0.019,686,0.856,"40.0",0.252
"1070","08X367",87.7,"SWD",0.838,"Bronx",1,0.598,0.28,0.402,0.019,686,0.856,"33.3",0.252
"1071","08X367",91.2,"All Students",0.838,"Bronx",1,0.598,0.28,0.402,0.019,686,0.856,"28.0",0.252
"1072","08X367",90.6,"ELL",0.838,"Bronx",1,0.598,0.28,0.402,0.019,686,0.856,"33.3",0.252
"1073","08X367",95.8,"Not Poverty",0.838,"Bronx",1,0.598,0.28,0.402,0.019,686,0.856,"0.0",0.252
"1074","08X367",94.7,"Asian",0.838,"Bronx",1,0.598,0.28,0.402,0.019,686,0.856,"16.7",0.252
"1075","08X367",90,"Poverty",0.838,"Bronx",1,0.598,0.28,0.402,0.019,686,0.856,"35.4",0.252
"1076","08X367",90.2,"Hispanic",0.838,"Bronx",1,0.598,0.28,0.402,0.019,686,0.856,"31.0",0.252
"1077","08X367",91.9,"Black",0.838,"Bronx",1,0.598,0.28,0.402,0.019,686,0.856,"26.7",0.252
"1078","08X371",95.1,"Not Poverty",0.789,"Bronx",1,0.52,0.123,0.48,0.16,350,0.64,"14.8",0.211
"1079","08X371",94.4,"Black",0.789,"Bronx",1,0.52,0.123,0.48,0.16,350,0.64,"12.5",0.211
"1080","08X371",91,"SWD",0.789,"Bronx",1,0.52,0.123,0.48,0.16,350,0.64,"33.3",0.211
"1081","08X371",92.2,"Not ELL",0.789,"Bronx",1,0.52,0.123,0.48,0.16,350,0.64,"28.0",0.211
"1082","08X371",94.7,"ELL",0.789,"Bronx",1,0.52,0.123,0.48,0.16,350,0.64,"23.5",0.211
"1083","08X371",91.8,"Poverty",0.789,"Bronx",1,0.52,0.123,0.48,0.16,350,0.64,"31.1",0.211
"1084","08X371",92.1,"Female",0.789,"Bronx",1,0.52,0.123,0.48,0.16,350,0.64,"32.3",0.211
"1085","08X371",92.9,"Not SWD",0.789,"Bronx",1,0.52,0.123,0.48,0.16,350,0.64,"26.0",0.211
"1086","08X371",92.1,"White",0.789,"Bronx",1,0.52,0.123,0.48,0.16,350,0.64,"27.3",0.211
"1087","08X371",92.6,"All Students",0.789,"Bronx",1,0.52,0.123,0.48,0.16,350,0.64,"27.4",0.211
"1088","08X371",92.1,"Hispanic",0.789,"Bronx",1,0.52,0.123,0.48,0.16,350,0.64,"31.2",0.211
"1089","08X371",93.1,"Male",0.789,"Bronx",1,0.52,0.123,0.48,0.16,350,0.64,"21.8",0.211
"1090","08X375",85.6,"Not ELL",0.992,"Bronx",1,0.575,0.283,0.425,0.013,240,0.923,"39.3",0.379
"1091","08X375",87.3,"All Students",0.992,"Bronx",1,0.575,0.283,0.425,0.013,240,0.923,"35.5",0.379
"1092","08X375",90.2,"Female",0.992,"Bronx",1,0.575,0.283,0.425,0.013,240,0.923,"28.0",0.379
"1093","08X375",90.1,"Not SWD",0.992,"Bronx",1,0.575,0.283,0.425,0.013,240,0.923,"28.3",0.379
"1094","08X375",86,"Hispanic",0.992,"Bronx",1,0.575,0.283,0.425,0.013,240,0.923,"37.5",0.379
"1095","08X375",94.1,"ELL",0.992,"Bronx",1,0.575,0.283,0.425,0.013,240,0.923,"20.0",0.379
"1096","08X375",85.9,"Male",0.992,"Bronx",1,0.575,0.283,0.425,0.013,240,0.923,"39.2",0.379
"1097","08X375",87.3,"Poverty",0.992,"Bronx",1,0.575,0.283,0.425,0.013,240,0.923,"35.5",0.379
"1098","08X375",82.9,"SWD",0.992,"Bronx",1,0.575,0.283,0.425,0.013,240,0.923,"46.7",0.379
"1099","08X376",90.2,"Hispanic",0.832,"Bronx",0,0.498,0.186,0.502,0.022,404,0.881,"39.5",0.27
"1100","08X376",91.5,"Black",0.832,"Bronx",0,0.498,0.186,0.502,0.022,404,0.881,"25.0",0.27
"1101","08X376",89.6,"Male",0.832,"Bronx",0,0.498,0.186,0.502,0.022,404,0.881,"47.8",0.27
"1102","08X376",90.5,"All Students",0.832,"Bronx",0,0.498,0.186,0.502,0.022,404,0.881,"37.7",0.27
"1103","08X376",89.9,"SWD",0.832,"Bronx",0,0.498,0.186,0.502,0.022,404,0.881,"38.5",0.27
"1104","08X376",90.7,"Not SWD",0.832,"Bronx",0,0.498,0.186,0.502,0.022,404,0.881,"37.5",0.27
"1105","08X376",91.2,"Female",0.832,"Bronx",0,0.498,0.186,0.502,0.022,404,0.881,"30.0",0.27
"1106","08X376",89.8,"Poverty",0.832,"Bronx",0,0.498,0.186,0.502,0.022,404,0.881,"42.9",0.27
"1107","08X376",93.3,"Not Poverty",0.832,"Bronx",0,0.498,0.186,0.502,0.022,404,0.881,"18.2",0.27
"1108","08X424",89.1,"Not ELL",0.961,"Bronx",1,0.56,0.23,0.44,0.01,309,0.95,"40.7",0.314
"1109","08X424",90.2,"Hispanic",0.961,"Bronx",1,0.56,0.23,0.44,0.01,309,0.95,"31.6",0.314
"1110","08X424",91,"Not SWD",0.961,"Bronx",1,0.56,0.23,0.44,0.01,309,0.95,"29.8",0.314
"1111","08X424",91,"Male",0.961,"Bronx",1,0.56,0.23,0.44,0.01,309,0.95,"30.6",0.314
"1112","08X424",89.6,"Black",0.961,"Bronx",1,0.56,0.23,0.44,0.01,309,0.95,"47.1",0.314
"1113","08X424",89.9,"Poverty",0.961,"Bronx",1,0.56,0.23,0.44,0.01,309,0.95,"35.5",0.314
"1114","08X424",92.6,"ELL",0.961,"Bronx",1,0.56,0.23,0.44,0.01,309,0.95,"17.2",0.314
"1115","08X424",90.6,"Not Poverty",0.961,"Bronx",1,0.56,0.23,0.44,0.01,309,0.95,"25.0",0.314
"1116","08X424",86.9,"SWD",0.961,"Bronx",1,0.56,0.23,0.44,0.01,309,0.95,"48.4",0.314
"1117","08X424",90,"All Students",0.961,"Bronx",1,0.56,0.23,0.44,0.01,309,0.95,"34.8",0.314
"1118","08X424",88.7,"Female",0.961,"Bronx",1,0.56,0.23,0.44,0.01,309,0.95,"39.6",0.314
"1119","08X448",89.4,"ELL",0.797,"Bronx",1,0.478,0.338,0.522,0.01,385,0.861,"35.3",0.283
"1120","08X448",93,"Not SWD",0.797,"Bronx",1,0.478,0.338,0.522,0.01,385,0.861,"22.2",0.283
"1121","08X448",95.7,"Not Poverty",0.797,"Bronx",1,0.478,0.338,0.522,0.01,385,0.861,"3.3",0.283
"1122","08X448",90.6,"Poverty",0.797,"Bronx",1,0.478,0.338,0.522,0.01,385,0.861,"38.5",0.283
"1123","08X448",92.2,"Not ELL",0.797,"Bronx",1,0.478,0.338,0.522,0.01,385,0.861,"29.4",0.283
"1124","08X448",88.9,"SWD",0.797,"Bronx",1,0.478,0.338,0.522,0.01,385,0.861,"50.0",0.283
"1125","08X448",91.6,"Male",0.797,"Bronx",1,0.478,0.338,0.522,0.01,385,0.861,"36.2",0.283
"1126","08X448",91.9,"All Students",0.797,"Bronx",1,0.478,0.338,0.522,0.01,385,0.861,"30.2",0.283
"1127","08X448",92.1,"Female",0.797,"Bronx",1,0.478,0.338,0.522,0.01,385,0.861,"25.0",0.283
"1128","08X448",90.9,"Hispanic",0.797,"Bronx",1,0.478,0.338,0.522,0.01,385,0.861,"34.3",0.283
"1129","08X467",93.3,"Not Poverty",0.861,"Bronx",1,0.544,0.175,0.456,0.109,331,0.77,"22.7",0.317
"1130","08X467",95.9,"ELL",0.861,"Bronx",1,0.544,0.175,0.456,0.109,331,0.77,"5.9",0.317
"1131","08X467",90.5,"Hispanic",0.861,"Bronx",1,0.544,0.175,0.456,0.109,331,0.77,"40.3",0.317
"1132","08X467",91.6,"Not SWD",0.861,"Bronx",1,0.544,0.175,0.456,0.109,331,0.77,"35.6",0.317
"1133","08X467",88.3,"SWD",0.861,"Bronx",1,0.544,0.175,0.456,0.109,331,0.77,"35.5",0.317
"1134","08X467",90.2,"Poverty",0.861,"Bronx",1,0.544,0.175,0.456,0.109,331,0.77,"38.4",0.317
"1135","08X467",91.1,"Female",0.861,"Bronx",1,0.544,0.175,0.456,0.109,331,0.77,"37.5",0.317
"1136","08X467",92,"White",0.861,"Bronx",1,0.544,0.175,0.456,0.109,331,0.77,"25.0",0.317
"1137","08X467",90.7,"All Students",0.861,"Bronx",1,0.544,0.175,0.456,0.109,331,0.77,"35.5",0.317
"1138","08X467",90.4,"Male",0.861,"Bronx",1,0.544,0.175,0.456,0.109,331,0.77,"33.8",0.317
"1139","08X467",89.2,"Black",0.861,"Bronx",1,0.544,0.175,0.456,0.109,331,0.77,"34.8",0.317
"1140","08X467",89.9,"Not ELL",0.861,"Bronx",1,0.544,0.175,0.456,0.109,331,0.77,"40.4",0.317
"1141","08X562",90.3,"Not ELL",0.845,"Bronx",0,0.476,0.143,0.524,0.051,336,0.876,"35.4",0.235
"1142","08X562",90.6,"Poverty",0.845,"Bronx",0,0.476,0.143,0.524,0.051,336,0.876,"34.6",0.235
"1143","08X562",90,"Female",0.845,"Bronx",0,0.476,0.143,0.524,0.051,336,0.876,"45.8",0.235
"1144","08X562",91,"SWD",0.845,"Bronx",0,0.476,0.143,0.524,0.051,336,0.876,"25.0",0.235
"1145","08X562",92,"ELL",0.845,"Bronx",0,0.476,0.143,0.524,0.051,336,0.876,"30.8",0.235
"1146","08X562",91.1,"Male",0.845,"Bronx",0,0.476,0.143,0.524,0.051,336,0.876,"23.4",0.235
"1147","08X562",90.5,"Not SWD",0.845,"Bronx",0,0.476,0.143,0.524,0.051,336,0.876,"37.3",0.235
"1148","08X562",90.6,"All Students",0.845,"Bronx",0,0.476,0.143,0.524,0.051,336,0.876,"34.7",0.235
"1149","08X562",91.9,"Asian",0.845,"Bronx",0,0.476,0.143,0.524,0.051,336,0.876,"29.2",0.235
"1150","08X562",90.2,"Not Poverty",0.845,"Bronx",0,0.476,0.143,0.524,0.051,336,0.876,"35.7",0.235
"1151","08X562",88.8,"Black",0.845,"Bronx",0,0.476,0.143,0.524,0.051,336,0.876,"46.2",0.235
"1152","08X562",90.2,"Hispanic",0.845,"Bronx",0,0.476,0.143,0.524,0.051,336,0.876,"35.8",0.235
"1153","09X004",87.2,"ELL",0.939,"Bronx",1,0.525,0.545,0.475,0.012,571,0.959,"66.7",0.264
"1154","09X004",88.2,"Male",0.939,"Bronx",1,0.525,0.545,0.475,0.012,571,0.959,"41.9",0.264
"1155","09X004",89.3,"Black",0.939,"Bronx",1,0.525,0.545,0.475,0.012,571,0.959,"40.5",0.264
"1156","09X004",86.8,"All Students",0.939,"Bronx",1,0.525,0.545,0.475,0.012,571,0.959,"43.1",0.264
"1157","09X004",85.5,"Female",0.939,"Bronx",1,0.525,0.545,0.475,0.012,571,0.959,"44.1",0.264
"1158","09X004",86.6,"Not SWD",0.939,"Bronx",1,0.525,0.545,0.475,0.012,571,0.959,"37.5",0.264
"1159","09X004",86.7,"Not ELL",0.939,"Bronx",1,0.525,0.545,0.475,0.012,571,0.959,"40.7",0.264
"1160","09X004",87.2,"SWD",0.939,"Bronx",1,0.525,0.545,0.475,0.012,571,0.959,"52.0",0.264
"1161","09X022",91.7,"Hispanic",0.98,"Bronx",1,0.543,0.207,0.457,0.02,444,0.965,"25.8",0.241
"1162","09X022",91.7,"All Students",0.98,"Bronx",1,0.543,0.207,0.457,0.02,444,0.965,"27.0",0.241
"1163","09X022",92.3,"ELL",0.98,"Bronx",1,0.543,0.207,0.457,0.02,444,0.965,"21.7",0.241
"1164","09X022",91.3,"SWD",0.98,"Bronx",1,0.543,0.207,0.457,0.02,444,0.965,"35.1",0.241
"1165","09X022",91.3,"Not ELL",0.98,"Bronx",1,0.543,0.207,0.457,0.02,444,0.965,"30.9",0.241
"1166","09X022",91.8,"Not SWD",0.98,"Bronx",1,0.543,0.207,0.457,0.02,444,0.965,"24.6",0.241
"1167","09X022",91,"Female",0.98,"Bronx",1,0.543,0.207,0.457,0.02,444,0.965,"27.8",0.241
"1168","09X022",92.3,"Male",0.98,"Bronx",1,0.543,0.207,0.457,0.02,444,0.965,"26.4",0.241
"1169","09X117",90.2,"Black",0.949,"Bronx",1,0.526,0.175,0.474,0.004,513,0.959,"32.4",0.248
"1170","09X117",90.1,"Not ELL",0.949,"Bronx",1,0.526,0.175,0.474,0.004,513,0.959,"28.8",0.248
"1171","09X117",91.4,"ELL",0.949,"Bronx",1,0.526,0.175,0.474,0.004,513,0.959,"23.5",0.248
"1172","09X117",93.9,"Not Poverty",0.949,"Bronx",1,0.526,0.175,0.474,0.004,513,0.959,"8.3",0.248
"1173","09X117",90.7,"Hispanic",0.949,"Bronx",1,0.526,0.175,0.474,0.004,513,0.959,"25.0",0.248
"1174","09X117",92,"Not SWD",0.949,"Bronx",1,0.526,0.175,0.474,0.004,513,0.959,"23.0",0.248
"1175","09X117",90.7,"All Students",0.949,"Bronx",1,0.526,0.175,0.474,0.004,513,0.959,"26.5",0.248
"1176","09X117",88.9,"Female",0.949,"Bronx",1,0.526,0.175,0.474,0.004,513,0.959,"26.1",0.248
"1177","09X117",90.5,"Poverty",0.949,"Bronx",1,0.526,0.175,0.474,0.004,513,0.959,"27.7",0.248
"1178","09X117",87.1,"SWD",0.949,"Bronx",1,0.526,0.175,0.474,0.004,513,0.959,"36.0",0.248
"1179","09X117",92.3,"Male",0.949,"Bronx",1,0.526,0.175,0.474,0.004,513,0.959,"26.7",0.248
"1180","09X128",94.2,"All Students",0.934,"Bronx",1,0.408,0.41,0.592,0.006,363,0.892,"10.1",0.171
"1181","09X128",93.1,"Hispanic",0.934,"Bronx",1,0.408,0.41,0.592,0.006,363,0.892,"14.5",0.171
"1182","09X128",95.2,"Black",0.934,"Bronx",1,0.408,0.41,0.592,0.006,363,0.892,"5.0",0.171
"1183","09X128",94.5,"Female",0.934,"Bronx",1,0.408,0.41,0.592,0.006,363,0.892,"7.5",0.171
"1184","09X128",94.2,"Poverty",0.934,"Bronx",1,0.408,0.41,0.592,0.006,363,0.892,"9.9",0.171
"1185","09X128",93.8,"Male",0.934,"Bronx",1,0.408,0.41,0.592,0.006,363,0.892,"13.5",0.171
"1186","09X128",94.4,"Not SWD",0.934,"Bronx",1,0.408,0.41,0.592,0.006,363,0.892,"9.2",0.171
"1187","09X128",93.3,"SWD",0.934,"Bronx",1,0.408,0.41,0.592,0.006,363,0.892,"14.3",0.171
"1188","09X128",94.6,"Not Poverty",0.934,"Bronx",1,0.408,0.41,0.592,0.006,363,0.892,"12.5",0.171
"1189","09X215",92.7,"Not ELL",0.924,"Bronx",1,0.483,0.473,0.517,0.013,317,0.94,"31.9",0.246
"1190","09X215",93.2,"Male",0.924,"Bronx",1,0.483,0.473,0.517,0.013,317,0.94,"25.6",0.246
"1191","09X215",90,"ELL",0.924,"Bronx",1,0.483,0.473,0.517,0.013,317,0.94,"45.5",0.246
"1192","09X215",92.8,"Not SWD",0.924,"Bronx",1,0.483,0.473,0.517,0.013,317,0.94,"31.8",0.246
"1193","09X215",92.3,"All Students",0.924,"Bronx",1,0.483,0.473,0.517,0.013,317,0.94,"33.8",0.246
"1194","09X215",92.3,"Black",0.924,"Bronx",1,0.483,0.473,0.517,0.013,317,0.94,"44.1",0.246
"1195","09X215",91.6,"Asian",0.924,"Bronx",1,0.483,0.473,0.517,0.013,317,0.94,"40.0",0.246
"1196","09X215",93,"Hispanic",0.924,"Bronx",1,0.483,0.473,0.517,0.013,317,0.94,"20.6",0.246
"1197","09X215",90.2,"SWD",0.924,"Bronx",1,0.483,0.473,0.517,0.013,317,0.94,"42.9",0.246
"1198","09X215",91.5,"Female",0.924,"Bronx",1,0.483,0.473,0.517,0.013,317,0.94,"41.5",0.246
"1199","09X218",90.7,"ELL",0.881,"Bronx",0,0.505,0.044,0.495,0.011,1009,0.927,"23.5",0.186
"1200","09X218",93.6,"Not Poverty",0.881,"Bronx",0,0.505,0.044,0.495,0.011,1009,0.927,"11.1",0.186
"1201","09X218",94,"Not ELL",0.881,"Bronx",0,0.505,0.044,0.495,0.011,1009,0.927,"13.5",0.186
"1202","09X218",93.3,"Hispanic",0.881,"Bronx",0,0.505,0.044,0.495,0.011,1009,0.927,"15.1",0.186
"1203","09X218",93.3,"Male",0.881,"Bronx",0,0.505,0.044,0.495,0.011,1009,0.927,"19.0",0.186
"1204","09X218",93.2,"Not SWD",0.881,"Bronx",0,0.505,0.044,0.495,0.011,1009,0.927,"16.7",0.186
"1205","09X218",93.3,"Poverty",0.881,"Bronx",0,0.505,0.044,0.495,0.011,1009,0.927,"15.9",0.186
"1206","09X218",93.4,"Female",0.881,"Bronx",0,0.505,0.044,0.495,0.011,1009,0.927,"12.2",0.186
"1207","09X218",94.3,"SWD",0.881,"Bronx",0,0.505,0.044,0.495,0.011,1009,0.927,"7.7",0.186
"1208","09X218",93.4,"All Students",0.881,"Bronx",0,0.505,0.044,0.495,0.011,1009,0.927,"15.4",0.186
"1209","09X219",91.1,"Hispanic",0.952,"Bronx",1,0.565,0.384,0.435,0.009,352,0.971,"32.9",0.315
"1210","09X219",92.2,"Black",0.952,"Bronx",1,0.565,0.384,0.435,0.009,352,0.971,"23.8",0.315
"1211","09X219",92.3,"Male",0.952,"Bronx",1,0.565,0.384,0.435,0.009,352,0.971,"30.0",0.315
"1212","09X219",91.4,"Not SWD",0.952,"Bronx",1,0.565,0.384,0.435,0.009,352,0.971,"27.0",0.315
"1213","09X219",90.6,"Female",0.952,"Bronx",1,0.565,0.384,0.435,0.009,352,0.971,"29.3",0.315
"1214","09X219",91.5,"All Students",0.952,"Bronx",1,0.565,0.384,0.435,0.009,352,0.971,"29.7",0.315
"1215","09X219",91.8,"SWD",0.952,"Bronx",1,0.565,0.384,0.435,0.009,352,0.971,"37.9",0.315
"1216","09X219",90.3,"Not ELL",0.952,"Bronx",1,0.565,0.384,0.435,0.009,352,0.971,"35.5",0.315
"1217","09X219",93.7,"ELL",0.952,"Bronx",1,0.565,0.384,0.435,0.009,352,0.971,"19.0",0.315
"1218","09X229",87.1,"Not ELL",0.931,"Bronx",1,0.467,0.39,0.533,0,246,0.958,"45.5",0.329
"1219","09X229",88.6,"Female",0.931,"Bronx",1,0.467,0.39,0.533,0,246,0.958,"44.0",0.329
"1220","09X229",85.4,"SWD",0.931,"Bronx",1,0.467,0.39,0.533,0,246,0.958,"57.6",0.329
"1221","09X229",89.9,"Not SWD",0.931,"Bronx",1,0.467,0.39,0.533,0,246,0.958,"30.9",0.329
"1222","09X229",89.6,"Black",0.931,"Bronx",1,0.467,0.39,0.533,0,246,0.958,"46.2",0.329
"1223","09X229",88.2,"All Students",0.931,"Bronx",1,0.467,0.39,0.533,0,246,0.958,"40.9",0.329
"1224","09X229",91.2,"ELL",0.931,"Bronx",1,0.467,0.39,0.533,0,246,0.958,"27.3",0.329
"1225","09X229",87.4,"Hispanic",0.931,"Bronx",1,0.467,0.39,0.533,0,246,0.958,"37.3",0.329
"1226","09X229",87.6,"Male",0.931,"Bronx",1,0.467,0.39,0.533,0,246,0.958,"36.8",0.329
"1227","09X231",90.3,"All Students",0.796,"Bronx",0,1,0.55,0,0.004,511,0.794,"23.0",0.27
"1228","09X231",93.3,"Not Poverty",0.796,"Bronx",0,1,0.55,0,0.004,511,0.794,"37.5",0.27
"1229","09X231",85.5,"Hispanic",0.796,"Bronx",0,1,0.55,0,0.004,511,0.794,"35.7",0.27
"1230","09X231",89.8,"Poverty",0.796,"Bronx",0,1,0.55,0,0.004,511,0.794,"20.8",0.27
"1231","09X231",92.3,"Not SWD",0.796,"Bronx",0,1,0.55,0,0.004,511,0.794,"15.6",0.27
"1232","09X231",84.2,"SWD",0.796,"Bronx",0,1,0.55,0,0.004,511,0.794,"43.8",0.27
"1233","09X231",90.3,"Male",0.796,"Bronx",0,1,0.55,0,0.004,511,0.794,"23.0",0.27
"1234","09X232",93.3,"Female",0.984,"Bronx",1,0.51,0.186,0.49,0.008,488,0.949,"22.6",0.232
"1235","09X232",89.9,"SWD",0.984,"Bronx",1,0.51,0.186,0.49,0.008,488,0.949,"26.3",0.232
"1236","09X232",93.2,"Hispanic",0.984,"Bronx",1,0.51,0.186,0.49,0.008,488,0.949,"19.2",0.232
"1237","09X232",92.2,"Not ELL",0.984,"Bronx",1,0.51,0.186,0.49,0.008,488,0.949,"27.3",0.232
"1238","09X232",93.5,"ELL",0.984,"Bronx",1,0.51,0.186,0.49,0.008,488,0.949,"16.9",0.232
"1239","09X232",93.6,"Not SWD",0.984,"Bronx",1,0.51,0.186,0.49,0.008,488,0.949,"21.5",0.232
"1240","09X232",92.4,"Male",0.984,"Bronx",1,0.51,0.186,0.49,0.008,488,0.949,"22.4",0.232
