"","DBN","Percent_Attendance","Demographic.Variable","X..Poverty","borough","self_contained_option","gifted_talented_option","X..Male","X..Black","X..Female","X..White","Total.Enrollment","Economic.Need.Index","Percent_Chronically_Absent","X..Students.with.Disabilities"
"1645","09X218",94.4,"Male",0.881,"Bronx",0,0,0.505,0.044,0.495,0.011,1009,0.927,"20.7",0.186
"1646","09X218",95.3,"Not Poverty",0.881,"Bronx",0,0,0.505,0.044,0.495,0.011,1009,0.927,"20.0",0.186
"1647","09X218",94.3,"Hispanic",0.881,"Bronx",0,0,0.505,0.044,0.495,0.011,1009,0.927,"19.6",0.186
"1648","09X218",94.5,"SWD",0.881,"Bronx",0,0,0.505,0.044,0.495,0.011,1009,0.927,"20.0",0.186
"1649","09X218",94,"Not ELL",0.881,"Bronx",0,0,0.505,0.044,0.495,0.011,1009,0.927,"22.4",0.186
"1650","09X218",94.4,"All Students",0.881,"Bronx",0,0,0.505,0.044,0.495,0.011,1009,0.927,"18.2",0.186
"1651","09X218",94.4,"Not SWD",0.881,"Bronx",0,0,0.505,0.044,0.495,0.011,1009,0.927,"17.6",0.186
"1652","09X218",95.3,"ELL",0.881,"Bronx",0,0,0.505,0.044,0.495,0.011,1009,0.927,"8.8",0.186
"1653","09X236",94.8,"Hispanic",0.979,"Bronx",0,0,0.478,0.237,0.522,0.014,291,0.931,"11.1",0.278
"1654","09X236",94.8,"Male",0.979,"Bronx",0,0,0.478,0.237,0.522,0.014,291,0.931,"7.7",0.278
"1655","09X236",95,"Black",0.979,"Bronx",0,0,0.478,0.237,0.522,0.014,291,0.931,"18.8",0.278
"1656","09X236",94.8,"Not SWD",0.979,"Bronx",0,0,0.478,0.237,0.522,0.014,291,0.931,"16.3",0.278
"1657","09X236",96.8,"ELL",0.979,"Bronx",0,0,0.478,0.237,0.522,0.014,291,0.931,"0.0",0.278
"1658","09X236",94.5,"Not ELL",0.979,"Bronx",0,0,0.478,0.237,0.522,0.014,291,0.931,"15.6",0.278
"1659","09X236",95.3,"SWD",0.979,"Bronx",0,0,0.478,0.237,0.522,0.014,291,0.931,"0.0",0.278
"1660","09X236",94.9,"All Students",0.979,"Bronx",0,0,0.478,0.237,0.522,0.014,291,0.931,"13.0",0.278
"1661","09X236",95,"Female",0.979,"Bronx",0,0,0.478,0.237,0.522,0.014,291,0.931,"17.9",0.278
"1662","09X274",92.7,"Not Poverty",0.945,"Bronx",1,0,0.517,0.366,0.483,0.013,797,0.965,"30.0",0.29
"1663","09X274",89.8,"Not SWD",0.945,"Bronx",1,0,0.517,0.366,0.483,0.013,797,0.965,"39.0",0.29
"1664","09X274",89,"All Students",0.945,"Bronx",1,0,0.517,0.366,0.483,0.013,797,0.965,"44.4",0.29
"1665","09X274",87.7,"SWD",0.945,"Bronx",1,0,0.517,0.366,0.483,0.013,797,0.965,"53.1",0.29
"1666","09X274",88,"Hispanic",0.945,"Bronx",1,0,0.517,0.366,0.483,0.013,797,0.965,"52.1",0.29
"1667","09X274",88.9,"Not ELL",0.945,"Bronx",1,0,0.517,0.366,0.483,0.013,797,0.965,"43.6",0.29
"1668","09X274",89,"Male",0.945,"Bronx",1,0,0.517,0.366,0.483,0.013,797,0.965,"44.6",0.29
"1669","09X274",89,"Female",0.945,"Bronx",1,0,0.517,0.366,0.483,0.013,797,0.965,"44.2",0.29
"1670","09X274",89.1,"ELL",0.945,"Bronx",1,0,0.517,0.366,0.483,0.013,797,0.965,"48.0",0.29
"1671","09X274",88.7,"Poverty",0.945,"Bronx",1,0,0.517,0.366,0.483,0.013,797,0.965,"45.7",0.29
"1672","09X294",94.1,"Hispanic",0.967,"Bronx",0,0,0.518,0.179,0.482,0.014,515,0.971,"18.7",0.225
"1673","09X294",94.4,"Not SWD",0.967,"Bronx",0,0,0.518,0.179,0.482,0.014,515,0.971,"14.9",0.225
"1674","09X294",92.5,"SWD",0.967,"Bronx",0,0,0.518,0.179,0.482,0.014,515,0.971,"35.0",0.225
"1675","09X294",95.4,"Female",0.967,"Bronx",0,0,0.518,0.179,0.482,0.014,515,0.971,"7.3",0.225
"1676","09X294",93.7,"Not ELL",0.967,"Bronx",0,0,0.518,0.179,0.482,0.014,515,0.971,"18.9",0.225
"1677","09X294",92.9,"Male",0.967,"Bronx",0,0,0.518,0.179,0.482,0.014,515,0.971,"28.3",0.225
"1678","09X294",94,"All Students",0.967,"Bronx",0,0,0.518,0.179,0.482,0.014,515,0.971,"19.1",0.225
"1679","09X294",93.1,"Black",0.967,"Bronx",0,0,0.518,0.179,0.482,0.014,515,0.971,"28.6",0.225
"1680","09X294",95.4,"ELL",0.967,"Bronx",0,0,0.518,0.179,0.482,0.014,515,0.971,"20.0",0.225
"1681","09X311",93.1,"Not SWD",0.98,"Bronx",0,0,0.547,0.08,0.453,0.002,402,0.962,"29.0",0.229
"1682","09X311",92.5,"Female",0.98,"Bronx",0,0,0.547,0.08,0.453,0.002,402,0.962,"34.4",0.229
"1683","09X311",92.9,"Hispanic",0.98,"Bronx",0,0,0.547,0.08,0.453,0.002,402,0.962,"30.0",0.229
"1684","09X311",90.7,"SWD",0.98,"Bronx",0,0,0.547,0.08,0.453,0.002,402,0.962,"47.6",0.229
"1685","09X311",92.5,"All Students",0.98,"Bronx",0,0,0.547,0.08,0.453,0.002,402,0.962,"33.3",0.229
"1686","09X311",93.7,"ELL",0.98,"Bronx",0,0,0.547,0.08,0.453,0.002,402,0.962,"27.3",0.229
"1687","09X311",91.8,"Not ELL",0.98,"Bronx",0,0,0.547,0.08,0.453,0.002,402,0.962,"36.8",0.229
"1688","09X311",92.5,"Male",0.98,"Bronx",0,0,0.547,0.08,0.453,0.002,402,0.962,"32.8",0.229
"1689","09X443",92.4,"Hispanic",0.973,"Bronx",0,0,0.477,0.271,0.523,0.005,554,0.966,"32.3",0.28
"1690","09X443",93,"Male",0.973,"Bronx",0,0,0.477,0.271,0.523,0.005,554,0.966,"30.8",0.28
"1691","09X443",94,"ELL",0.973,"Bronx",0,0,0.477,0.271,0.523,0.005,554,0.966,"23.5",0.28
"1692","09X443",92.1,"Not SWD",0.973,"Bronx",0,0,0.477,0.271,0.523,0.005,554,0.966,"37.7",0.28
"1693","09X443",90.9,"Not ELL",0.973,"Bronx",0,0,0.477,0.271,0.523,0.005,554,0.966,"42.6",0.28
"1694","09X443",91.3,"Female",0.973,"Bronx",0,0,0.477,0.271,0.523,0.005,554,0.966,"38.8",0.28
"1695","09X443",92,"All Students",0.973,"Bronx",0,0,0.477,0.271,0.523,0.005,554,0.966,"35.2",0.28
"1696","09X443",91.9,"SWD",0.973,"Bronx",0,0,0.477,0.271,0.523,0.005,554,0.966,"29.6",0.28
"1697","09X449",93.9,"Female",0.954,"Bronx",1,0,0.517,0.264,0.483,0.016,439,0.921,"21.1",0.314
"1698","09X449",93.1,"All Students",0.954,"Bronx",1,0,0.517,0.264,0.483,0.016,439,0.921,"24.1",0.314
"1699","09X449",94.4,"Black",0.954,"Bronx",1,0,0.517,0.264,0.483,0.016,439,0.921,"21.4",0.314
"1700","09X449",92.6,"Male",0.954,"Bronx",1,0,0.517,0.264,0.483,0.016,439,0.921,"26.5",0.314
"1701","09X449",94,"Not SWD",0.954,"Bronx",1,0,0.517,0.264,0.483,0.016,439,0.921,"26.9",0.314
"1702","09X449",92.5,"Hispanic",0.954,"Bronx",1,0,0.517,0.264,0.483,0.016,439,0.921,"22.6",0.314
"1703","09X449",93.3,"Not ELL",0.954,"Bronx",1,0,0.517,0.264,0.483,0.016,439,0.921,"23.4",0.314
"1704","09X449",91.9,"SWD",0.954,"Bronx",1,0,0.517,0.264,0.483,0.016,439,0.921,"20.0",0.314
"1705","09X449",91.4,"ELL",0.954,"Bronx",1,0,0.517,0.264,0.483,0.016,439,0.921,"30.0",0.314
"1706","09X457",91,"Male",0.977,"Bronx",1,0,0.486,0.281,0.514,0.006,477,0.941,"30.8",0.273
"1707","09X457",92.9,"ELL",0.977,"Bronx",1,0,0.486,0.281,0.514,0.006,477,0.941,"25.0",0.273
"1708","09X457",91.9,"Hispanic",0.977,"Bronx",1,0,0.486,0.281,0.514,0.006,477,0.941,"28.6",0.273
"1709","09X457",91.9,"All Students",0.977,"Bronx",1,0,0.486,0.281,0.514,0.006,477,0.941,"30.9",0.273
"1710","09X457",91.6,"Not ELL",0.977,"Bronx",1,0,0.486,0.281,0.514,0.006,477,0.941,"32.9",0.273
"1711","09X457",92,"Black",0.977,"Bronx",1,0,0.486,0.281,0.514,0.006,477,0.941,"34.5",0.273
"1712","09X457",91.2,"SWD",0.977,"Bronx",1,0,0.486,0.281,0.514,0.006,477,0.941,"35.7",0.273
"1713","09X457",92.3,"Not SWD",0.977,"Bronx",1,0,0.486,0.281,0.514,0.006,477,0.941,"28.8",0.273
"1714","09X457",93.1,"Female",0.977,"Bronx",1,0,0.486,0.281,0.514,0.006,477,0.941,"31.0",0.273
"1715","09X555",95.8,"ELL",0.914,"Bronx",0,0,0.505,0.199,0.495,0.007,432,0.888,"16.7",0.164
"1716","09X555",95.8,"Female",0.914,"Bronx",0,0,0.505,0.199,0.495,0.007,432,0.888,"12.5",0.164
"1717","09X555",95.6,"All Students",0.914,"Bronx",0,0,0.505,0.199,0.495,0.007,432,0.888,"14.5",0.164
"1718","09X555",95.3,"Hispanic",0.914,"Bronx",0,0,0.505,0.199,0.495,0.007,432,0.888,"15.7",0.164
"1719","09X555",95.5,"Not ELL",0.914,"Bronx",0,0,0.505,0.199,0.495,0.007,432,0.888,"14.0",0.164
"1720","09X555",95.4,"Male",0.914,"Bronx",0,0,0.505,0.199,0.495,0.007,432,0.888,"16.7",0.164
"1721","10X003",92.2,"Not SWD",0.948,"Bronx",1,0,0.474,0.29,0.526,0.003,348,0.916,"29.0",0.216
"1722","10X003",92.2,"Poverty",0.948,"Bronx",1,0,0.474,0.29,0.526,0.003,348,0.916,"33.3",0.216
"1723","10X003",92.4,"SWD",0.948,"Bronx",1,0,0.474,0.29,0.526,0.003,348,0.916,"50.0",0.216
"1724","10X003",93.2,"Female",0.948,"Bronx",1,0,0.474,0.29,0.526,0.003,348,0.916,"28.6",0.216
"1725","10X003",92.2,"All Students",0.948,"Bronx",1,0,0.474,0.29,0.526,0.003,348,0.916,"33.3",0.216
"1726","10X003",91.1,"Male",0.948,"Bronx",1,0,0.474,0.29,0.526,0.003,348,0.916,"38.9",0.216
"1727","10X003",91.5,"ELL",0.948,"Bronx",1,0,0.474,0.29,0.526,0.003,348,0.916,"42.9",0.216
"1728","10X003",92.8,"Hispanic",0.948,"Bronx",1,0,0.474,0.29,0.526,0.003,348,0.916,"28.1",0.216
"1729","10X003",89.5,"Black",0.948,"Bronx",1,0,0.474,0.29,0.526,0.003,348,0.916,"57.1",0.216
"1730","10X003",92.4,"Not ELL",0.948,"Bronx",1,0,0.474,0.29,0.526,0.003,348,0.916,"31.3",0.216
"1731","10X007",95.6,"Hispanic",0.826,"Bronx",1,1,0.489,0.062,0.511,0.069,758,0.77,"9.2",0.136
"1732","10X007",93.6,"SWD",0.826,"Bronx",1,1,0.489,0.062,0.511,0.069,758,0.77,"24.0",0.136
"1733","10X007",96.4,"Not Poverty",0.826,"Bronx",1,1,0.489,0.062,0.511,0.069,758,0.77,"4.2",0.136
"1734","10X007",95.7,"All Students",0.826,"Bronx",1,1,0.489,0.062,0.511,0.069,758,0.77,"8.6",0.136
"1735","10X007",96,"Female",0.826,"Bronx",1,1,0.489,0.062,0.511,0.069,758,0.77,"8.1",0.136
"1736","10X007",92.6,"Black",0.826,"Bronx",1,1,0.489,0.062,0.511,0.069,758,0.77,"25.0",0.136
"1737","10X007",96.1,"ELL",0.826,"Bronx",1,1,0.489,0.062,0.511,0.069,758,0.77,"4.3",0.136
"1738","10X007",95.5,"Not ELL",0.826,"Bronx",1,1,0.489,0.062,0.511,0.069,758,0.77,"10.3",0.136
"1739","10X007",96,"Not SWD",0.826,"Bronx",1,1,0.489,0.062,0.511,0.069,758,0.77,"5.8",0.136
"1740","10X007",97.2,"White",0.826,"Bronx",1,1,0.489,0.062,0.511,0.069,758,0.77,"0.0",0.136
"1741","10X007",95.4,"Male",0.826,"Bronx",1,1,0.489,0.062,0.511,0.069,758,0.77,"9.1",0.136
"1742","10X007",95.5,"Poverty",0.826,"Bronx",1,1,0.489,0.062,0.511,0.069,758,0.77,"9.4",0.136
"1743","10X008",91.6,"All Students",0.876,"Bronx",0,0,0.523,0.08,0.477,0.063,1001,0.868,"34.3",0.255
"1744","10X008",91.5,"Black",0.876,"Bronx",0,0,0.523,0.08,0.477,0.063,1001,0.868,"38.1",0.255
"1745","10X008",91.7,"Female",0.876,"Bronx",0,0,0.523,0.08,0.477,0.063,1001,0.868,"38.5",0.255
"1746","10X008",91.4,"Male",0.876,"Bronx",0,0,0.523,0.08,0.477,0.063,1001,0.868,"30.4",0.255
"1747","10X008",89.8,"SWD",0.876,"Bronx",0,0,0.523,0.08,0.477,0.063,1001,0.868,"41.4",0.255
"1748","10X008",92.5,"Not SWD",0.876,"Bronx",0,0,0.523,0.08,0.477,0.063,1001,0.868,"30.8",0.255
"1749","10X008",91.5,"Not ELL",0.876,"Bronx",0,0,0.523,0.08,0.477,0.063,1001,0.868,"35.9",0.255
"1750","10X008",91.1,"Poverty",0.876,"Bronx",0,0,0.523,0.08,0.477,0.063,1001,0.868,"35.8",0.255
"1751","10X008",91,"Hispanic",0.876,"Bronx",0,0,0.523,0.08,0.477,0.063,1001,0.868,"35.8",0.255
"1752","10X008",94.7,"Not Poverty",0.876,"Bronx",0,0,0.523,0.08,0.477,0.063,1001,0.868,"23.1",0.255
"1753","10X008",95.3,"White",0.876,"Bronx",0,0,0.523,0.08,0.477,0.063,1001,0.868,"21.1",0.255
"1754","10X008",91.8,"ELL",0.876,"Bronx",0,0,0.523,0.08,0.477,0.063,1001,0.868,"30.0",0.255
"1755","10X009",90.9,"Poverty",0.931,"Bronx",1,0,0.514,0.155,0.486,0.009,850,0.959,"40.1",0.22
"1756","10X009",91.3,"All Students",0.931,"Bronx",1,0,0.514,0.155,0.486,0.009,850,0.959,"38.3",0.22
"1757","10X009",91,"Hispanic",0.931,"Bronx",1,0,0.514,0.155,0.486,0.009,850,0.959,"38.4",0.22
"1758","10X009",90.7,"Not ELL",0.931,"Bronx",1,0,0.514,0.155,0.486,0.009,850,0.959,"42.7",0.22
"1759","10X009",95.3,"Not Poverty",0.931,"Bronx",1,0,0.514,0.155,0.486,0.009,850,0.959,"16.7",0.22
"1760","10X009",92.2,"Not SWD",0.931,"Bronx",1,0,0.514,0.155,0.486,0.009,850,0.959,"34.0",0.22
"1761","10X009",92.6,"Black",0.931,"Bronx",1,0,0.514,0.155,0.486,0.009,850,0.959,"40.0",0.22
"1762","10X009",92.1,"ELL",0.931,"Bronx",1,0,0.514,0.155,0.486,0.009,850,0.959,"31.7",0.22
"1763","10X009",92.2,"Male",0.931,"Bronx",1,0,0.514,0.155,0.486,0.009,850,0.959,"33.3",0.22
"1764","10X009",90.2,"Female",0.931,"Bronx",1,0,0.514,0.155,0.486,0.009,850,0.959,"44.1",0.22
"1765","10X009",89.1,"SWD",0.931,"Bronx",1,0,0.514,0.155,0.486,0.009,850,0.959,"48.8",0.22
"1766","10X015",94.5,"SWD",0.798,"Bronx",1,0,0.454,0.115,0.546,0.002,480,0.878,"13.3",0.194
"1767","10X015",94.2,"Poverty",0.798,"Bronx",1,0,0.454,0.115,0.546,0.002,480,0.878,"18.4",0.194
"1768","10X015",94.9,"All Students",0.798,"Bronx",1,0,0.454,0.115,0.546,0.002,480,0.878,"14.5",0.194
"1769","10X015",95.4,"Female",0.798,"Bronx",1,0,0.454,0.115,0.546,0.002,480,0.878,"12.1",0.194
"1770","10X015",97.2,"Not Poverty",0.798,"Bronx",1,0,0.454,0.115,0.546,0.002,480,0.878,"0.0",0.194
"1771","10X015",90.1,"Black",0.798,"Bronx",1,0,0.454,0.115,0.546,0.002,480,0.878,"42.9",0.194
"1772","10X015",94.3,"Male",0.798,"Bronx",1,0,0.454,0.115,0.546,0.002,480,0.878,"17.2",0.194
"1773","10X015",95,"Not SWD",0.798,"Bronx",1,0,0.454,0.115,0.546,0.002,480,0.878,"14.9",0.194
"1774","10X015",95.4,"Hispanic",0.798,"Bronx",1,0,0.454,0.115,0.546,0.002,480,0.878,"11.3",0.194
"1775","10X020",93,"White",0.95,"Bronx",1,0,0.518,0.109,0.482,0.054,1072,0.88,"30.8",0.263
"1776","10X020",92.8,"Not SWD",0.95,"Bronx",1,0,0.518,0.109,0.482,0.054,1072,0.88,"22.4",0.263
"1777","10X020",89.4,"SWD",0.95,"Bronx",1,0,0.518,0.109,0.482,0.054,1072,0.88,"53.8",0.263
"1778","10X020",93.9,"Not Poverty",0.95,"Bronx",1,0,0.518,0.109,0.482,0.054,1072,0.88,"16.7",0.263
"1779","10X020",91.6,"Poverty",0.95,"Bronx",1,0,0.518,0.109,0.482,0.054,1072,0.88,"33.9",0.263
"1780","10X020",92.2,"Hispanic",0.95,"Bronx",1,0,0.518,0.109,0.482,0.054,1072,0.88,"31.4",0.263
"1781","10X020",92,"Male",0.95,"Bronx",1,0,0.518,0.109,0.482,0.054,1072,0.88,"34.9",0.263
"1782","10X020",91.7,"All Students",0.95,"Bronx",1,0,0.518,0.109,0.482,0.054,1072,0.88,"33.0",0.263
"1783","10X020",81.7,"Black",0.95,"Bronx",1,0,0.518,0.109,0.482,0.054,1072,0.88,"70.0",0.263
"1784","10X020",91.4,"Female",0.95,"Bronx",1,0,0.518,0.109,0.482,0.054,1072,0.88,"30.8",0.263
"1785","10X020",91.1,"Not ELL",0.95,"Bronx",1,0,0.518,0.109,0.482,0.054,1072,0.88,"37.2",0.263
"1786","10X020",93.7,"ELL",0.95,"Bronx",1,0,0.518,0.109,0.482,0.054,1072,0.88,"20.7",0.263
"1787","10X023",88.6,"Hispanic",0.93,"Bronx",1,0,0.51,0.348,0.49,0.01,488,0.957,"48.3",0.258
"1788","10X023",90.4,"Not ELL",0.93,"Bronx",1,0,0.51,0.348,0.49,0.01,488,0.957,"38.2",0.258
"1789","10X023",91.1,"Not SWD",0.93,"Bronx",1,0,0.51,0.348,0.49,0.01,488,0.957,"42.5",0.258
"1790","10X023",89.2,"SWD",0.93,"Bronx",1,0,0.51,0.348,0.49,0.01,488,0.957,"36.4",0.258
"1791","10X023",90.3,"Male",0.93,"Bronx",1,0,0.51,0.348,0.49,0.01,488,0.957,"44.6",0.258
"1792","10X023",90,"Poverty",0.93,"Bronx",1,0,0.51,0.348,0.49,0.01,488,0.957,"43.4",0.258
"1793","10X023",90.7,"ELL",0.93,"Bronx",1,0,0.51,0.348,0.49,0.01,488,0.957,"52.9",0.258
"1794","10X023",96.3,"Not Poverty",0.93,"Bronx",1,0,0.51,0.348,0.49,0.01,488,0.957,"0.0",0.258
"1795","10X023",90.4,"All Students",0.93,"Bronx",1,0,0.51,0.348,0.49,0.01,488,0.957,"40.6",0.258
"1796","10X023",90.6,"Female",0.93,"Bronx",1,0,0.51,0.348,0.49,0.01,488,0.957,"36.0",0.258
"1797","10X024",92.9,"Poverty",0.281,"Bronx",1,1,0.518,0.063,0.482,0.378,915,0.275,"24.1",0.138
"1798","10X024",94.9,"All Students",0.281,"Bronx",1,1,0.518,0.063,0.482,0.378,915,0.275,"12.2",0.138
"1799","10X024",96.1,"Not Poverty",0.281,"Bronx",1,1,0.518,0.063,0.482,0.378,915,0.275,"5.4",0.138
"1800","10X024",95.2,"Female",0.281,"Bronx",1,1,0.518,0.063,0.482,0.378,915,0.275,"6.3",0.138
"1801","10X024",94.8,"Hispanic",0.281,"Bronx",1,1,0.518,0.063,0.482,0.378,915,0.275,"12.7",0.138
"1802","10X024",93.9,"SWD",0.281,"Bronx",1,1,0.518,0.063,0.482,0.378,915,0.275,"17.6",0.138
"1803","10X024",94.7,"Male",0.281,"Bronx",1,1,0.518,0.063,0.482,0.378,915,0.275,"19.4",0.138
"1804","10X024",95.1,"ELL",0.281,"Bronx",1,1,0.518,0.063,0.482,0.378,915,0.275,"14.3",0.138
"1805","10X024",94.7,"White",0.281,"Bronx",1,1,0.518,0.063,0.482,0.378,915,0.275,"13.7",0.138
"1806","10X024",96.6,"Other",0.281,"Bronx",1,1,0.518,0.063,0.482,0.378,915,0.275,"0.0",0.138
"1807","10X024",95.1,"Not SWD",0.281,"Bronx",1,1,0.518,0.063,0.482,0.378,915,0.275,"11.5",0.138
"1808","10X024",94.9,"Not ELL",0.281,"Bronx",1,1,0.518,0.063,0.482,0.378,915,0.275,"12.1",0.138
"1809","10X032",92.6,"ELL",0.988,"Bronx",1,0,0.459,0.217,0.541,0.022,819,0.954,"19.2",0.244
"1810","10X032",91.7,"Female",0.988,"Bronx",1,0,0.459,0.217,0.541,0.022,819,0.954,"36.9",0.244
"1811","10X032",91.1,"Not ELL",0.988,"Bronx",1,0,0.459,0.217,0.541,0.022,819,0.954,"39.7",0.244
"1812","10X032",91.1,"Hispanic",0.988,"Bronx",1,0,0.459,0.217,0.541,0.022,819,0.954,"34.7",0.244
"1813","10X032",90,"SWD",0.988,"Bronx",1,0,0.459,0.217,0.541,0.022,819,0.954,"46.9",0.244
"1814","10X032",91.3,"All Students",0.988,"Bronx",1,0,0.459,0.217,0.541,0.022,819,0.954,"36.1",0.244
"1815","10X032",90.9,"Male",0.988,"Bronx",1,0,0.459,0.217,0.541,0.022,819,0.954,"34.9",0.244
"1816","10X032",91.8,"Black",0.988,"Bronx",1,0,0.459,0.217,0.541,0.022,819,0.954,"41.2",0.244
"1817","10X032",92,"White",0.988,"Bronx",1,0,0.459,0.217,0.541,0.022,819,0.954,"25.0",0.244
"1818","10X032",91.7,"Not SWD",0.988,"Bronx",1,0,0.459,0.217,0.541,0.022,819,0.954,"33.0",0.244
"1819","10X033",90.9,"Female",0.922,"Bronx",1,0,0.495,0.107,0.505,0.011,919,0.959,"35.8",0.209
"1820","10X033",90.7,"Poverty",0.922,"Bronx",1,0,0.495,0.107,0.505,0.011,919,0.959,"37.8",0.209
"1821","10X033",90.3,"Hispanic",0.922,"Bronx",1,0,0.495,0.107,0.505,0.011,919,0.959,"38.6",0.209
"1822","10X033",88,"SWD",0.922,"Bronx",1,0,0.495,0.107,0.505,0.011,919,0.959,"58.3",0.209
"1823","10X033",91.1,"Not Poverty",0.922,"Bronx",1,0,0.495,0.107,0.505,0.011,919,0.959,"36.4",0.209
"1824","10X033",90,"ELL",0.922,"Bronx",1,0,0.495,0.107,0.505,0.011,919,0.959,"38.5",0.209
"1825","10X033",90.9,"Not ELL",0.922,"Bronx",1,0,0.495,0.107,0.505,0.011,919,0.959,"37.4",0.209
"1826","10X033",91.5,"Not SWD",0.922,"Bronx",1,0,0.495,0.107,0.505,0.011,919,0.959,"31.4",0.209
"1827","10X033",90.5,"Male",0.922,"Bronx",1,0,0.495,0.107,0.505,0.011,919,0.959,"39.1",0.209
"1828","10X033",90.7,"All Students",0.922,"Bronx",1,0,0.495,0.107,0.505,0.011,919,0.959,"37.7",0.209
"1829","10X033",93,"Black",0.922,"Bronx",1,0,0.495,0.107,0.505,0.011,919,0.959,"31.3",0.209
"1830","10X037",90,"Poverty",0.865,"Bronx",1,0,0.543,0.215,0.457,0.019,646,0.869,"42.7",0.297
"1831","10X037",92.7,"ELL",0.865,"Bronx",1,0,0.543,0.215,0.457,0.019,646,0.869,"30.0",0.297
"1832","10X037",89.4,"SWD",0.865,"Bronx",1,0,0.543,0.215,0.457,0.019,646,0.869,"50.0",0.297
"1833","10X037",90.3,"Black",0.865,"Bronx",1,0,0.543,0.215,0.457,0.019,646,0.869,"37.0",0.297
"1834","10X037",90.3,"Male",0.865,"Bronx",1,0,0.543,0.215,0.457,0.019,646,0.869,"46.0",0.297
"1835","10X037",92.4,"Not Poverty",0.865,"Bronx",1,0,0.543,0.215,0.457,0.019,646,0.869,"23.1",0.297
"1836","10X037",90.4,"Female",0.865,"Bronx",1,0,0.543,0.215,0.457,0.019,646,0.869,"34.6",0.297
"1837","10X037",90.3,"Hispanic",0.865,"Bronx",1,0,0.543,0.215,0.457,0.019,646,0.869,"40.3",0.297
"1838","10X037",90.3,"All Students",0.865,"Bronx",1,0,0.543,0.215,0.457,0.019,646,0.869,"40.2",0.297
"1839","10X037",91,"Not SWD",0.865,"Bronx",1,0,0.543,0.215,0.457,0.019,646,0.869,"32.8",0.297
"1840","10X037",89.8,"Not ELL",0.865,"Bronx",1,0,0.543,0.215,0.457,0.019,646,0.869,"42.7",0.297
"1841","10X046",92.1,"Hispanic",0.925,"Bronx",1,0,0.499,0.127,0.501,0.026,921,0.951,"33.1",0.25
"1842","10X046",92.6,"All Students",0.925,"Bronx",1,0,0.499,0.127,0.501,0.026,921,0.951,"29.9",0.25
"1843","10X046",95.7,"Black",0.925,"Bronx",1,0,0.499,0.127,0.501,0.026,921,0.951,"11.5",0.25
"1844","10X046",92.4,"Poverty",0.925,"Bronx",1,0,0.499,0.127,0.501,0.026,921,0.951,"30.9",0.25
"1845","10X046",93.9,"Not SWD",0.925,"Bronx",1,0,0.499,0.127,0.501,0.026,921,0.951,"21.3",0.25
"1846","10X046",97,"White",0.925,"Bronx",1,0,0.499,0.127,0.501,0.026,921,0.951,"0.0",0.25
"1847","10X046",91.1,"Male",0.925,"Bronx",1,0,0.499,0.127,0.501,0.026,921,0.951,"35.9",0.25
"1848","10X046",96.2,"Not Poverty",0.925,"Bronx",1,0,0.499,0.127,0.501,0.026,921,0.951,"11.1",0.25
"1849","10X046",89.3,"SWD",0.925,"Bronx",1,0,0.499,0.127,0.501,0.026,921,0.951,"52.9",0.25
"1850","10X046",94.4,"Female",0.925,"Bronx",1,0,0.499,0.127,0.501,0.026,921,0.951,"22.6",0.25
"1851","10X046",92.1,"Not ELL",0.925,"Bronx",1,0,0.499,0.127,0.501,0.026,921,0.951,"30.0",0.25
"1852","10X046",93.4,"ELL",0.925,"Bronx",1,0,0.499,0.127,0.501,0.026,921,0.951,"29.9",0.25
"1853","10X051",95.9,"Male",0.894,"Bronx",0,0,0.548,0.355,0.452,0.023,217,0.837,"15.4",0.157
"1854","10X051",95.4,"Female",0.894,"Bronx",0,0,0.548,0.355,0.452,0.023,217,0.837,"9.1",0.157
"1855","10X051",95.1,"Black",0.894,"Bronx",0,0,0.548,0.355,0.452,0.023,217,0.837,"23.1",0.157
"1856","10X051",95.7,"All Students",0.894,"Bronx",0,0,0.548,0.355,0.452,0.023,217,0.837,"12.5",0.157
"1857","10X051",96.3,"Hispanic",0.894,"Bronx",0,0,0.548,0.355,0.452,0.023,217,0.837,"0.0",0.157
"1858","10X051",95.7,"Not ELL",0.894,"Bronx",0,0,0.548,0.355,0.452,0.023,217,0.837,"12.5",0.157
"1859","10X054",93.8,"All Students",0.973,"Bronx",1,0,0.485,0.233,0.515,0.01,485,0.948,"17.3",0.198
"1860","10X054",94,"Not SWD",0.973,"Bronx",1,0,0.485,0.233,0.515,0.01,485,0.948,"18.3",0.198
"1861","10X054",93.6,"ELL",0.973,"Bronx",1,0,0.485,0.233,0.515,0.01,485,0.948,"22.2",0.198
"1862","10X054",93.9,"Not ELL",0.973,"Bronx",1,0,0.485,0.233,0.515,0.01,485,0.948,"15.8",0.198
"1863","10X054",93,"Female",0.973,"Bronx",1,0,0.485,0.233,0.515,0.01,485,0.948,"21.6",0.198
"1864","10X054",94.6,"Male",0.973,"Bronx",1,0,0.485,0.233,0.515,0.01,485,0.948,"13.2",0.198
"1865","10X054",92.8,"SWD",0.973,"Bronx",1,0,0.485,0.233,0.515,0.01,485,0.948,"13.3",0.198
"1866","10X054",96.1,"Black",0.973,"Bronx",1,0,0.485,0.233,0.515,0.01,485,0.948,"6.7",0.198
